Date,pm2.5
2017-07-22,90.24007473347852
2017-07-23,106.03126204217295
2017-07-24,60.70847275765061
2017-07-25,119.60795697208135
2017-07-26,80.13205267142472
2017-07-27,127.44579769720913
2017-07-28,94.81653716916625
2017-07-29,121.8828585105489
2017-07-30,96.43611763780204
2017-07-31,45.23014838092983
2017-08-01,97.40026988641185
2017-08-02,79.53302498362743
2017-08-03,78.70557127954773
2017-08-04,74.16728474561731
2017-08-05,106.41211166856397
2017-08-06,56.547695129680136
2017-08-07,109.70693758443991
2017-08-08,107.4432526675107
2017-08-09,99.76977012195167
2017-08-10,104.3681253071874
2017-08-11,79.12213249165504
2017-08-12,106.90271953067237
2017-08-13,119.2325130875065
2017-08-14,79.37282617821928
2017-08-15,96.12814452155861
2017-08-16,94.86962538632095
2017-08-17,95.9339021648366
2017-08-18,81.93413782181385
2017-08-19,89.8557230753033
2017-08-20,107.27938172877771
2017-08-21,63.91220259444363
2017-08-22,71.76488946238105
2017-08-23,84.098508249638
2017-08-24,99.32440475284336
2017-08-25,51.902917809252116
2017-08-26,87.32085471282274
2017-08-27,60.16886104832596
2017-08-28,50.073504827807646
2017-08-29,75.25062049913883
2017-08-30,68.77499971025308
2017-08-31,62.18095504391038
2017-09-01,74.44970833313985
2017-09-02,78.86762044203313
2017-09-03,71.46899106761437
2017-09-04,52.01518470614545
2017-09-05,80.26846404990897
2017-09-06,87.08520431419906
2017-09-07,91.26059373600248
2017-09-08,90.94890550857417
2017-09-09,87.11864729437123
2017-09-10,20.084266793623136
2017-09-11,54.53126893631489
2017-09-12,45.85272090352008
2017-09-13,100.79000801837982
2017-09-14,60.83306005640971
2017-09-15,63.716210488045355
2017-09-16,76.6106983630302
2017-09-17,64.93013077325436
2017-09-18,57.01688376973703
2017-09-19,91.65537079228716
2017-09-20,29.924964019490194
2017-09-21,14.372045523421122
2017-09-22,47.53215644020751
2017-09-23,68.96646278844555
2017-09-24,59.39348357553491
2017-09-25,77.80284064313669
2017-09-26,41.78797445883205
2017-09-27,70.85632610114683
2017-09-28,58.296563969238846
2017-09-29,58.474089461089704
2017-09-30,60.02350227307689
2017-10-01,54.735389924578634
2017-10-02,68.79660932107551
2017-10-03,54.94267938457557
2017-10-04,41.406356595429116
2017-10-05,44.98340424246223
2017-10-06,72.2456582119292
2017-10-07,42.95121509683068
2017-10-08,46.34262307894067
2017-10-09,100.92460157441852
2017-10-10,40.01276950875074
2017-10-11,57.233674403055446
2017-10-12,29.539958997175393
2017-10-13,57.52085042172485
2017-10-14,72.04180260180175
2017-10-15,44.87997327400797
2017-10-16,58.56054995145221
2017-10-17,33.08271435497933
2017-10-18,39.18065750101137
2017-10-19,50.308616526441206
2017-10-20,70.78288058099238
2017-10-21,47.00693608598429
2017-10-22,6.093426392749677
2017-10-23,30.021411292736403
2017-10-24,42.82296128417097
2017-10-25,24.6830680327753
2017-10-26,33.52081655765248
2017-10-27,55.27377613577276
2017-10-28,58.270597244404925
2017-10-29,65.84534994672893
2017-10-30,15.402514472785555
2017-10-31,47.3132847237544
2017-11-01,22.638143280694173
2017-11-02,51.89215057413886
2017-11-03,63.513470729088226
2017-11-04,44.31714676950172
2017-11-05,27.025358486398282
2017-11-06,77.24904263455554
2017-11-07,22.301304119697107
2017-11-08,22.642121984524618
2017-11-09,25.883908249865126
2017-11-10,64.186200680049
2017-11-11,36.451045031867025
2017-11-12,56.359031104704755
2017-11-13,96.00332367676077
2017-11-14,41.61240764489884
2017-11-15,60.394078408960034
2017-11-16,84.0446332801892
2017-11-17,56.29869718091152
2017-11-18,84.76113144586382
2017-11-19,40.78478057589766
2017-11-20,24.7611056366278
2017-11-21,56.40796154479275
2017-11-22,4.818323854360095
2017-11-23,40.17717502419483
2017-11-24,64.8654555864564
2017-11-25,54.44125313259009
2017-11-26,56.11059765144874
2017-11-27,74.97726194059844
2017-11-28,51.813019246456655
2017-11-29,70.98400511296741
2017-11-30,71.00105756540557
2017-12-01,63.97742449954833
2017-12-02,62.795323353966204
2017-12-03,64.55516122000896
2017-12-04,23.389873757119446
2017-12-05,64.10613488818818
2017-12-06,42.879935503906765
2017-12-07,83.06988197720942
2017-12-08,43.02382125832156
2017-12-09,48.46342794000839
2017-12-10,78.92937932324327
2017-12-11,26.779228261593353
2017-12-12,49.37623355607544
2017-12-13,57.851288073629824
2017-12-14,56.42979647724148
2017-12-15,53.81995809653521
2017-12-16,67.8205516969734
2017-12-17,88.98366990748119
2017-12-18,28.097327833206585
2017-12-19,18.942016247898948
2017-12-20,38.166663527322285
2017-12-21,44.352837948956875
2017-12-22,83.27746666508821
2017-12-23,52.14482403526131
2017-12-24,68.75716934111678
2017-12-25,77.50142205643611
2017-12-26,54.11866864288882
2017-12-27,85.24916356549967
2017-12-28,59.369315079160614
2017-12-29,53.46520573679357
2017-12-30,44.4566702207501
2017-12-31,95.9133326492377
2018-01-01,101.1775080986047
2018-01-02,46.19078128356257
2018-01-03,30.773958688834995
2018-01-04,66.37569421836886
2018-01-05,92.22210454260087
2018-01-06,81.28419292402636
2018-01-07,105.9191594289826
2018-01-08,58.865080926669705
2018-01-09,68.39993260345365
2018-01-10,82.36231839774766
2018-01-11,99.32531238273872
2018-01-12,58.36073915076044
2018-01-13,64.61749401751925
2018-01-14,74.53194913439098
2018-01-15,101.46422381039122
2018-01-16,53.63725021968162
2018-01-17,78.47303000688566
2018-01-18,84.08616354209299
2018-01-19,94.23797228785449
2018-01-20,66.87376416569668
2018-01-21,65.12247383604792
2018-01-22,61.6986550932287
2018-01-23,82.93115163153533
2018-01-24,72.76616725757876
2018-01-25,81.56131470044205
2018-01-26,79.29053861856221
2018-01-27,79.70642019143415
2018-01-28,136.8530788750164
2018-01-29,85.32322080809821
2018-01-30,61.76343642741786
2018-01-31,124.34818819601843
2018-02-01,139.46540688998203
2018-02-02,103.20229353690972
2018-02-03,96.06384631527976
2018-02-04,97.94581625407862
2018-02-05,68.24076683718421
2018-02-06,112.796610485506
2018-02-07,79.19747418822975
2018-02-08,108.14653019503226
2018-02-09,112.13949327577839
2018-02-10,111.402698647289
2018-02-11,98.42809446182052
2018-02-12,100.70282055685018
2018-02-13,99.79891764390395
2018-02-14,96.4596241602348
2018-02-15,86.38358194283212
2018-02-16,80.6062255094683
2018-02-17,106.73006690604447
2018-02-18,113.37415524851365
2018-02-19,104.66761895642364
2018-02-20,81.46002067870542
2018-02-21,101.6059521829673
2018-02-22,109.61646257577416
2018-02-23,97.89788258698894
2018-02-24,115.29636594395333
2018-02-25,110.54537564061525
2018-02-26,118.41911071347857
2018-02-27,87.44121103633275
2018-02-28,91.39965684072564
2018-03-01,100.78496315838544
2018-03-02,122.33699624464272
2018-03-03,89.45941038304798
2018-03-04,145.65738501050808
2018-03-05,122.91322243664278
2018-03-06,135.46129471196107
2018-03-07,103.83128250974433
2018-03-08,112.74988601077743
2018-03-09,92.22193155385688
2018-03-10,146.08752011043168
2018-03-11,132.0536636212677
2018-03-12,115.71267620137942
2018-03-13,123.7126842654626
2018-03-14,103.28743701628302
2018-03-15,113.72545976732029
2018-03-16,141.65506983045418
2018-03-17,124.40852999626681
2018-03-18,153.803939377147
2018-03-19,119.13044490535866
2018-03-20,186.7187884879864
2018-03-21,160.00831957438055
2018-03-22,152.3406500519121
2018-03-23,107.03070138396015
2018-03-24,128.4398404521646
2018-03-25,132.72487367361384
2018-03-26,124.24944905780987
2018-03-27,128.57837201585542
2018-03-28,123.26267986741387
2018-03-29,130.87190125408682
2018-03-30,136.04232938719775
2018-03-31,137.82660944792812
2018-04-01,126.31213334791363
2018-04-02,187.94240651748134
2018-04-03,118.83734492211998
2018-04-04,174.65750265546325
2018-04-05,125.42317963881356
2018-04-06,127.26956566245286
2018-04-07,112.78533960764955
2018-04-08,160.31921134901467
2018-04-09,147.2178865158433
2018-04-10,132.26268795712488
2018-04-11,111.40380906172098
2018-04-12,144.19992071454556
2018-04-13,109.99828641251968
2018-04-14,153.05127671422346
2018-04-15,124.02559251138528
2018-04-16,137.05451204803956
2018-04-17,145.8846976799081
2018-04-18,140.78132385548227
2018-04-19,145.0166963114783
2018-04-20,129.03369597974398
2018-04-21,121.83787295443938
2018-04-22,149.1470726624847
2018-04-23,189.34165654330843
2018-04-24,174.53134316907108
2018-04-25,132.27434597998968
2018-04-26,146.72888517901103
2018-04-27,128.82303434898463
2018-04-28,163.54792713799677
2018-04-29,129.9993292262897
2018-04-30,163.38369331453438
2018-05-01,146.95625894201206
2018-05-02,153.23361187669968
2018-05-03,81.30336159224917
2018-05-04,148.6376249201389
2018-05-05,153.97040049787665
2018-05-06,166.9636528429171
2018-05-07,137.9381242089474
2018-05-08,173.83763087492574
2018-05-09,158.6131342417866
2018-05-10,139.4048911797563
2018-05-11,149.17811781092018
2018-05-12,138.66159916583067
2018-05-13,156.80396346712288
2018-05-14,179.50021693612288
2018-05-15,162.8241297155466
2018-05-16,157.42809803538302
2018-05-17,148.3664910382044
2018-05-18,134.78981172595718
2018-05-19,138.63420298290092
2018-05-20,132.3777969617213
2018-05-21,157.38769724632087
2018-05-22,155.6337619457423
2018-05-23,140.16515802540655
2018-05-24,123.6951439135997
2018-05-25,147.614901206186
2018-05-26,160.81947126108
2018-05-27,140.61674343475966
2018-05-28,131.50216481595106
2018-05-29,133.85609286146118
2018-05-30,117.65320491243686
2018-05-31,142.49329011967725
2018-06-01,173.96344408039755
2018-06-02,118.92220092283874
2018-06-03,125.99475818785682
2018-06-04,129.3864271034567
2018-06-05,98.44528095480851
2018-06-06,116.57119434825638
2018-06-07,128.58981588361857
2018-06-08,128.20970480523687
2018-06-09,126.71692977554207
2018-06-10,125.33604192264966
2018-06-11,131.5341470100066
2018-06-12,175.33658241512347
2018-06-13,165.48462105988133
2018-06-14,143.32642757812133
2018-06-15,171.65418635445872
2018-06-16,125.03786675591527
2018-06-17,142.0750412733623
2018-06-18,184.13298329460054
2018-06-19,140.16754426859686
2018-06-20,152.820947007725
2018-06-21,154.8033357189954
2018-06-22,178.176674196199
2018-06-23,163.84596800895798
2018-06-24,119.33052827547006
2018-06-25,153.39955187450448
2018-06-26,169.41761555595642
2018-06-27,110.89859222606118
2018-06-28,135.5177033608993
2018-06-29,99.18031850439955
2018-06-30,172.6087397588985
2018-07-01,114.90390171482508
2018-07-02,147.5884640035097
2018-07-03,109.09460362194056
2018-07-04,149.44242914413576
2018-07-05,124.26837494245447
2018-07-06,136.11923260650383
2018-07-07,128.8786812073279
2018-07-08,120.14085335947858
2018-07-09,169.70154719299563
2018-07-10,98.34944842280484
2018-07-11,132.87880186801456
2018-07-12,120.41824974757554
2018-07-13,95.95841641046383
2018-07-14,98.28793547244481
2018-07-15,170.75822952401734
2018-07-16,88.05419583108458
2018-07-17,114.72954612973162
2018-07-18,136.7570136781853
2018-07-19,120.62199895402492
2018-07-20,130.71924171171847
2018-07-21,135.4356022952106
2018-07-22,156.87247155444675
2018-07-23,164.00850548700254
2018-07-24,125.23353107740117
2018-07-25,117.80806327456497
2018-07-26,141.02101588590688
2018-07-27,145.716964823917
2018-07-28,112.80747150043285
2018-07-29,116.02041216438832
2018-07-30,96.73979179297844
2018-07-31,125.98773015564925
2018-08-01,120.44794128115495
2018-08-02,130.10877109080187
2018-08-03,108.63280661905502
2018-08-04,143.8687157352395
2018-08-05,155.7166676582877
2018-08-06,106.98613734537001
2018-08-07,112.15844591956629
2018-08-08,121.24454132663668
2018-08-09,134.5882384420229
2018-08-10,113.73222524654798
2018-08-11,161.99247248275657
2018-08-12,118.44465633329736
2018-08-13,87.81901667107567
2018-08-14,111.53263585330498
2018-08-15,117.14755484737124
2018-08-16,105.13600704461237
2018-08-17,142.79217715592665
2018-08-18,123.36045050470607
2018-08-19,88.31849604508403
2018-08-20,98.89659494974002
2018-08-21,78.94858599901673
2018-08-22,127.78347215517049
2018-08-23,121.44308044623821
2018-08-24,127.64449801909579
2018-08-25,123.77710906652428
2018-08-26,92.7523217621468
2018-08-27,77.48815451674503
2018-08-28,96.0612249556622
2018-08-29,85.63507098810969
2018-08-30,94.53053623488438
2018-08-31,115.26452926990632
2018-09-01,96.18322362776587
2018-09-02,137.14813696231238
2018-09-03,76.74918992408843
2018-09-04,107.2060060090467
2018-09-05,129.28206687455813
2018-09-06,74.82375029669068
2018-09-07,87.4944548372024
2018-09-08,78.99066935801241
2018-09-09,102.45121593307992
2018-09-10,90.36399228751391
2018-09-11,77.07317748587434
2018-09-12,116.6241276801968
2018-09-13,111.54580293309151
2018-09-14,81.89028435575383
2018-09-15,42.33279549947618
2018-09-16,65.20266285061987
2018-09-17,84.15379658639156
2018-09-18,64.6330058576977
2018-09-19,82.22414341186325
2018-09-20,90.8612521497133
2018-09-21,94.14719348048729
2018-09-22,56.80776143614082
2018-09-23,115.19928817596443
2018-09-24,109.84469200811745
2018-09-25,104.58882126355508
2018-09-26,52.43969461613754
2018-09-27,72.49563699190648
2018-09-28,82.34951281369275
2018-09-29,61.72714593750962
2018-09-30,48.00795192209051
2018-10-01,95.0361450884151
2018-10-02,58.14904802669426
2018-10-03,91.08281509832094
2018-10-04,87.77990664132122
2018-10-05,71.16863678158451
2018-10-06,90.56970920250667
2018-10-07,89.19675096619962
2018-10-08,74.97524512499555
2018-10-09,74.56985603135256
2018-10-10,52.086336715505595
2018-10-11,81.8883801352581
2018-10-12,53.443817542632736
2018-10-13,62.14973644920529
2018-10-14,44.620682482442334
2018-10-15,51.26437599135491
2018-10-16,87.54075417933399
2018-10-17,81.22628241988419
2018-10-18,71.0883412464183
2018-10-19,78.14139570656481
2018-10-20,47.33410067379192
2018-10-21,59.51810873826321
2018-10-22,59.10345320803085
2018-10-23,52.39825050258584
2018-10-24,68.99323922627349
2018-10-25,24.55110352371758
2018-10-26,53.70569469555976
2018-10-27,43.406677510481934
2018-10-28,57.53559282922107
2018-10-29,27.3538875763083
2018-10-30,72.46730895599367
2018-10-31,72.40608950642684
2018-11-01,48.572796646107335
2018-11-02,31.901129380058258
2018-11-03,73.5941838322071
2018-11-04,51.27626147171157
2018-11-05,52.62397085920091
2018-11-06,40.78475727906521
2018-11-07,29.998982342494667
2018-11-08,42.02453077226642
2018-11-09,60.147066120829706
2018-11-10,42.36982866396303
2018-11-11,32.169316326084605
2018-11-12,77.3843093343439
2018-11-13,34.23456661594455
2018-11-14,61.98687910032389
2018-11-15,57.13723964083094
2018-11-16,55.28712688615985
2018-11-17,33.682651773772925
2018-11-18,64.2281084848781
2018-11-19,64.36134354672005
2018-11-20,44.81722745138284
2018-11-21,68.34794597320615
2018-11-22,79.69567501189701
2018-11-23,53.13865104702866
2018-11-24,70.21570654396909
2018-11-25,73.88354047957284
2018-11-26,47.63445583110561
2018-11-27,51.397652966162866
2018-11-28,101.08068384411823
2018-11-29,51.75147861739988
2018-11-30,68.5120349519517
2018-12-01,76.74542759517388
2018-12-02,25.172206737800177
2018-12-03,48.34981473537747
2018-12-04,84.840017755826
2018-12-05,50.512158813790926
2018-12-06,46.2257241293823
2018-12-07,59.434573284480095
2018-12-08,71.2721077296073
2018-12-09,48.998286958960676
2018-12-10,10.641111442600298
2018-12-11,28.485082590658443
2018-12-12,35.463453669264936
2018-12-13,43.70277193377289
2018-12-14,43.396818929932465
2018-12-15,59.69055608250679
2018-12-16,56.35755565247223
2018-12-17,64.1339693588403
2018-12-18,79.60562230356027
2018-12-19,42.54016704381981
2018-12-20,30.949831643277854
2018-12-21,39.55668451607467
2018-12-22,89.90193590134365
2018-12-23,43.22955036308594
2018-12-24,43.41297962460217
2018-12-25,34.55955932501181
2018-12-26,65.83324185095182
2018-12-27,41.1737281293082
2018-12-28,60.64419966117917
2018-12-29,32.24251281265351
2018-12-30,33.816373594169164
2018-12-31,64.28108270320502
2019-01-01,43.98370235806519
2019-01-02,6.059565145833403
2019-01-03,69.79416854431105
2019-01-04,56.21924035564533
2019-01-05,72.70060529116739
2019-01-06,54.57294136032694
2019-01-07,60.14237483614491
2019-01-08,90.92428342661495
2019-01-09,78.60234645527387
2019-01-10,31.5168009113084
2019-01-11,77.71317009606149
2019-01-12,100.64621850139297
2019-01-13,69.59743861614697
2019-01-14,70.83151635614756
2019-01-15,57.083576330555424
2019-01-16,69.00655515196708
2019-01-17,65.93781544111735
2019-01-18,95.9826543266
2019-01-19,86.24543559009149
2019-01-20,54.341527588790804
2019-01-21,75.37140021704406
2019-01-22,46.530400755143326
2019-01-23,77.29176010558879
2019-01-24,53.36092941967117
2019-01-25,61.303040279067716
2019-01-26,53.31041700820536
2019-01-27,52.70582409411597
2019-01-28,64.42974532143323
2019-01-29,76.97841919859043
2019-01-30,49.31099330290207
2019-01-31,63.00346042272749
2019-02-01,79.8663076999491
2019-02-02,33.95304157363235
2019-02-03,78.3075252504853
2019-02-04,38.815136991641715
2019-02-05,48.7994744949337
2019-02-06,80.84294734423452
2019-02-07,99.30814414415725
2019-02-08,82.1361924254058
2019-02-09,112.20655780330871
2019-02-10,71.74388440871759
2019-02-11,76.33529617998492
2019-02-12,54.60956573963432
2019-02-13,111.32550380497521
2019-02-14,55.78517273199064
2019-02-15,86.60330138604986
2019-02-16,58.45686178865709
2019-02-17,81.67364351070762
2019-02-18,60.69957751024262
2019-02-19,61.95274515146489
2019-02-20,73.28463948446826
2019-02-21,75.77297400597445
2019-02-22,80.8645908039422
2019-02-23,88.1790808606758
2019-02-24,68.88270700200687
2019-02-25,55.20989699624899
2019-02-26,81.47083008176894
2019-02-27,95.94817213956186
2019-02-28,77.63158718684099
2019-03-01,74.32192241070598
2019-03-02,81.18283193663153
2019-03-03,98.90559063635733
2019-03-04,82.42740358104236
2019-03-05,80.21622720226391
2019-03-06,118.78794061446146
2019-03-07,147.9023818263114
2019-03-08,69.54078552831847
2019-03-09,107.18149165633697
2019-03-10,94.79089670162726
2019-03-11,102.02805843583174
2019-03-12,49.2940708105551
2019-03-13,84.34909098186269
2019-03-14,89.94231911721587
2019-03-15,95.14923900141973
2019-03-16,71.49460126450391
2019-03-17,68.2182462325879
2019-03-18,98.96737283185149
2019-03-19,138.8779619057052
2019-03-20,93.4364582856176
2019-03-21,84.136448687597
2019-03-22,103.47005292720726
2019-03-23,139.7579926062553
2019-03-24,86.08292928873172
2019-03-25,132.97826857528779
2019-03-26,82.51195450452752
2019-03-27,101.76513781049587
2019-03-28,100.77952023898611
2019-03-29,118.5714135620645
2019-03-30,72.6847035831666
2019-03-31,83.21993966052395
2019-04-01,149.13580579165438
2019-04-02,129.14313542440703
2019-04-03,129.31943758681945
2019-04-04,156.48675180874972
2019-04-05,93.41631841645538
2019-04-06,116.18939837129882
2019-04-07,117.536059489201
2019-04-08,143.10816647984421
2019-04-09,96.65117999229501
2019-04-10,118.68851681861085
2019-04-11,125.19591816730187
2019-04-12,123.03291342980165
2019-04-13,120.25639807527028
2019-04-14,123.78649210121094
2019-04-15,124.12740330080501
2019-04-16,137.94071723005806
2019-04-17,144.6009979375964
2019-04-18,143.38844530465116
2019-04-19,131.88042205075112
2019-04-20,116.96603324148768
2019-04-21,117.20071540880235
2019-04-22,93.06457961446789
2019-04-23,124.68807632494615
2019-04-24,97.82863792806867
2019-04-25,128.56388800194927
2019-04-26,126.80723281557346
2019-04-27,100.85309240897604
2019-04-28,131.4597990753041
2019-04-29,146.09862869142637
2019-04-30,161.69606531332965
2019-05-01,105.83192279760009
2019-05-02,111.14742976185818
2019-05-03,147.8582899677957
2019-05-04,98.41736227279478
2019-05-05,141.8397319894185
2019-05-06,122.51477772379612
2019-05-07,139.1611741345246
2019-05-08,154.207153720973
2019-05-09,96.09270511747715
2019-05-10,137.0682161780589
2019-05-11,124.7557590848144
2019-05-12,163.07825257152223
2019-05-13,104.73349821624362
2019-05-14,152.83292441309356
2019-05-15,163.29231903299709
2019-05-16,129.2696109089295
2019-05-17,136.272677867106
2019-05-18,154.58085921568824
2019-05-19,143.26846939140682
2019-05-20,145.41592740354557
2019-05-21,181.4763291881457
2019-05-22,156.82077153059458
2019-05-23,104.48767056922827
2019-05-24,125.05529084275979
2019-05-25,140.7920575424891
2019-05-26,144.62762730100698
2019-05-27,152.5657405743118
2019-05-28,154.52555733148435
2019-05-29,162.82811919319437
2019-05-30,200.36973414334747
2019-05-31,161.6331039691357
2019-06-01,149.32101522934084
2019-06-02,162.24165659535444
2019-06-03,156.03080023687554
2019-06-04,134.16823269516988
2019-06-05,145.9973874890128
2019-06-06,149.00655961816813
2019-06-07,171.98232784491424
2019-06-08,159.10503683289977
2019-06-09,142.6890145514577
2019-06-10,138.9077091474506
2019-06-11,136.88432724575253
2019-06-12,148.7009811302224
2019-06-13,99.37988839147052
2019-06-14,145.93179376258072
2019-06-15,137.3599425740593
2019-06-16,159.75745647005238
2019-06-17,153.48025768112026
2019-06-18,132.91696602189097
2019-06-19,149.11093712005072
2019-06-20,120.82286754456055
2019-06-21,151.6320093353053
2019-06-22,154.37633344130856
2019-06-23,147.06348867608787
2019-06-24,163.99872931976716
2019-06-25,152.80334213406766
2019-06-26,162.7413783112038
2019-06-27,146.32468617116473
2019-06-28,146.28826302567148
2019-06-29,130.72548600345368
2019-06-30,153.71667706273246
2019-07-01,150.081625740761
2019-07-02,163.3884764182301
2019-07-03,160.07501725921716
2019-07-04,162.64504969139193
2019-07-05,150.0639247177381
2019-07-06,181.85921158556206
2019-07-07,165.0059929876486
2019-07-08,162.03575405772665
2019-07-09,154.02562292568672
2019-07-10,121.18237009499956
2019-07-11,126.11099228272985
2019-07-12,124.36335893666816
2019-07-13,144.36451652992818
2019-07-14,133.13623880062048
2019-07-15,156.4160782936509
2019-07-16,157.7714009735397
2019-07-17,148.10126677396136
2019-07-18,149.93493922970063
2019-07-19,164.14692592522826
2019-07-20,152.8300162218744
2019-07-21,128.996478201672
2019-07-22,109.07944808192117
2019-07-23,124.20326100935193
2019-07-24,147.96209537166183
2019-07-25,184.28499975510726
2019-07-26,119.85097560105945
2019-07-27,134.77041684725103
2019-07-28,150.16383096687986
2019-07-29,137.92551312088494
2019-07-30,164.8336137034269
2019-07-31,156.5546454057311
2019-08-01,176.95743322018347
2019-08-02,135.8246525147969
2019-08-03,140.72362921838345
2019-08-04,155.08290066800168
2019-08-05,127.37675339732482
2019-08-06,130.5959390587366
2019-08-07,142.29895637452472
2019-08-08,131.4998040943689
2019-08-09,127.70034463676616
2019-08-10,139.14632801844053
2019-08-11,118.2207948423296
2019-08-12,116.65064571787795
2019-08-13,117.83838075683389
2019-08-14,125.39116751736948
2019-08-15,136.83373797186715
2019-08-16,148.84543193329014
2019-08-17,127.10074650690987
2019-08-18,132.2039591449123
2019-08-19,133.67650996619207
2019-08-20,137.81183234955145
2019-08-21,141.52878013344898
2019-08-22,104.5042834415788
2019-08-23,154.71508617864583
2019-08-24,135.44968286766834
2019-08-25,114.34154541918441
2019-08-26,134.9817411194768
2019-08-27,155.36434860183658
2019-08-28,165.22806012678836
2019-08-29,120.53233458216
2019-08-30,98.01624692460129
2019-08-31,122.1685216997749
2019-09-01,122.2751710421585
2019-09-02,102.80624520499451
2019-09-03,123.89665611398289
2019-09-04,146.45600165932842
2019-09-05,136.07478003640068
2019-09-06,130.32124352075195
2019-09-07,112.5341137288852
2019-09-08,108.29233123366902
2019-09-09,123.02327565634684
2019-09-10,103.01284446180185
2019-09-11,139.9849751535587
2019-09-12,122.12937641924556
2019-09-13,95.89465879503919
2019-09-14,120.10457926751644
2019-09-15,138.7350716300373
2019-09-16,98.88678920856896
2019-09-17,108.05346847407901
2019-09-18,115.52196342794124
2019-09-19,119.55092930221741
2019-09-20,108.50730322498725
2019-09-21,97.97998430868314
2019-09-22,105.2593949504252
2019-09-23,78.67296724608497
2019-09-24,112.75571114330374
2019-09-25,127.8846831026396
2019-09-26,106.7403031781662
2019-09-27,87.01254999337448
2019-09-28,100.50143567939756
2019-09-29,98.25824007868532
2019-09-30,129.25092122915126
2019-10-01,114.07645884757336
2019-10-02,74.68785009514075
2019-10-03,103.58772219043277
2019-10-04,73.9365098838325
2019-10-05,102.02430729254334
2019-10-06,91.53321605213016
2019-10-07,110.98916805520817
2019-10-08,90.1722088648366
2019-10-09,94.44704875635368
2019-10-10,93.88468954578799
2019-10-11,54.948898933971805
2019-10-12,100.71694546152278
2019-10-13,102.82061674065866
2019-10-14,99.52188741622665
2019-10-15,54.114833997779144
2019-10-16,112.99960088777628
2019-10-17,114.43090450928734
2019-10-18,98.91939593274951
2019-10-19,86.32723097554509
2019-10-20,84.36752261829407
2019-10-21,90.46849759918385
2019-10-22,89.35259866460052
2019-10-23,103.42147537153832
2019-10-24,102.1076847013135
2019-10-25,83.26570430588633
2019-10-26,110.9820117371071
2019-10-27,77.30859965726385
2019-10-28,45.144417861668906
2019-10-29,108.46200166704486
2019-10-30,103.67661985048284
2019-10-31,41.08480179983973
2019-11-01,58.251653269846855
2019-11-02,70.70567245661218
2019-11-03,80.29999800422769
2019-11-04,71.01284301173457
2019-11-05,64.81469604640614
2019-11-06,64.28737087013529
2019-11-07,71.94825463206628
2019-11-08,80.98767338757341
2019-11-09,120.69588243145752
2019-11-10,79.79600402823284
2019-11-11,68.78296352711365
2019-11-12,57.095462067155204
2019-11-13,84.42135203983757
2019-11-14,51.57586245377237
2019-11-15,47.79094531882617
2019-11-16,61.05359143851872
2019-11-17,55.303189140468795
2019-11-18,55.373006169784276
2019-11-19,73.27699524307923
2019-11-20,84.6083680459341
2019-11-21,69.0875950841453
2019-11-22,69.90322334328053
2019-11-23,60.260254952970165
2019-11-24,56.53629607722492
2019-11-25,58.217693658102675
2019-11-26,88.89253286857448
2019-11-27,78.8950942848612
2019-11-28,77.24395723007025
2019-11-29,83.26933275257792
2019-11-30,80.02449786050369
2019-12-01,75.86784833245451
2019-12-02,56.62159084124371
2019-12-03,26.299469054690043
2019-12-04,60.124070114108186
2019-12-05,74.95139102231752
2019-12-06,41.21183302980438
2019-12-07,37.57988913674945
2019-12-08,49.75791793063986
2019-12-09,34.21496763170576
2019-12-10,46.410498652560264
2019-12-11,14.645425934576615
2019-12-12,75.64611309445192
2019-12-13,42.60579624563088
2019-12-14,74.28979459478012
2019-12-15,50.55659530294336
2019-12-16,36.34799252182383
2019-12-17,20.531461052735253
2019-12-18,12.713306816842085
2019-12-19,45.64784857859788
2019-12-20,31.87708153359175
2019-12-21,37.759721765047836
2019-12-22,44.17358288978607
2019-12-23,64.59514519411917
2019-12-24,36.999921051741666
2019-12-25,28.565507126068148
2019-12-26,43.23203786235513
2019-12-27,41.41786239116401
2019-12-28,43.11826954176805
2019-12-29,53.07031726648268
2019-12-30,34.85252641219569
2019-12-31,24.085414983679424
2020-01-01,62.2336291755865
2020-01-02,43.31176825048566
2020-01-03,51.67287429219035
2020-01-04,39.8654223007312
2020-01-05,41.26131527307325
2020-01-06,25.21981333425077
2020-01-07,43.885012563949196
2020-01-08,46.99775802829604
2020-01-09,20.613727883836585
2020-01-10,21.295373416855767
2020-01-11,65.43262838307135
2020-01-12,76.6622393675174
2020-01-13,11.205824390491998
2020-01-14,24.493302332011854
2020-01-15,46.37790305617838
2020-01-16,63.88176631586342
2020-01-17,78.71880020141813
2020-01-18,59.12476468052199
2020-01-19,45.01473140296069
2020-01-20,39.83459078733343
2020-01-21,11.345000020699558
2020-01-22,80.98805577784974
2020-01-23,59.47176794414244
2020-01-24,81.4183400284167
2020-01-25,54.65416820477233
2020-01-26,55.38162244570943
2020-01-27,40.36337154592752
2020-01-28,39.503796650440144
2020-01-29,57.27919911859989
2020-01-30,57.8200037545804
2020-01-31,55.376726732340394
2020-02-01,24.80125178792126
2020-02-02,55.090777527342745
2020-02-03,65.28630941601634
2020-02-04,64.54649804008845
2020-02-05,38.64473384376092
2020-02-06,25.759363009996232
2020-02-07,22.728877863574038
2020-02-08,23.723066030899055
2020-02-09,67.34481515684715
2020-02-10,39.05612921399475
